
1	陽菜	1409
2	美咲	1078
3	さくら	1077
4	葵	1023
5	美羽	809
6	七海	807
7	美優	763
8	結衣	746
9	彩花	699
10	結菜	664
11	彩乃	635
12	美月	631
13	優奈	609
14	愛	605
15	真央	604
16	莉子	578
17	ひなた	571
18	花音	565
19	凛	554
20	凜	553
21	菜々美	549
22	優衣	545
23	楓	534
24	優花	524
25	優	465
26	こころ	457
27	琴音	453
28	結愛	433
29	未来	430
30	遥	426
31	愛莉	416
32	愛梨	415
33	和奏	413
34	優月	406
35	愛菜	405
36	咲希	397
37	彩音	393
38	心優	381
39	美結	377
40	愛美	376
41	愛実	366
42	結	364
43	優菜	358
44	菜月	353
45	あかり	352
46	百花	337
47	美空	334
48	桃花	332
49	明日香	330
50	千尋	329
51	莉奈	324
52	咲良	323
53	彩華	318
54	菜々子	318
55	日菜	318
56	美桜	318
57	心愛	315
58	遥香	314
59	真緒	312
60	舞	312
61	杏奈	309
62	綾乃	301
63	乃愛	301
64	萌	301
65	彩夏	295
66	玲奈	289
67	ひかり	287
68	優希	286
69	奈々	283
70	ほのか	281
71	莉央	281
72	芽生	277
73	綾音	273
74	心	271
75	愛華	269
76	里奈	269
77	杏	267
78	心音	267
79	芽依	263
80	くるみ	260
81	亜美	260
82	千夏	258
83	華	256
84	真優	255
85	彩	253
86	怜奈	250
87	碧	247
88	心結	242
89	花	242
90	和花	242
91	萌花	236
92	花菜	235
93	実優	234
94	愛理	234
95	日和	234
96	愛子	232
97	真帆	232
98	心菜	232
99	春菜	232
100	遥菜	232
101	美海	232
102	桜	230
103	莉緒	230
104	陽香	227
105	桃子	226
106	葉月	225
107	ひより	224
108	愛奈	223
109	朱里	222
110	瑞希	218
111	愛佳	216
112	晴香	216
113	優羽	216
114	心美	212
115	彩葉	211
116	美緒	211
117	麻央	208
118	瑠菜	206
119	真衣	203
120	梨乃	201
121	綾香	200
122	桃香	200
123	寧々	200
124	彩香	197
125	栞	194
126	心花	192
127	真由	191
128	晴菜	189
129	璃子	189
130	詩織	188
131	理子	188
132	みなみ	186
133	風花	186
134	桜子	185
135	そら	183
136	夏希	178
137	朱音	177
138	愛花	175
139	実咲	175
140	悠	175
141	優里	173
142	ひなの	172
143	奈央	172
144	優芽	172
145	真菜	170
146	佳奈	169
147	唯	168
148	琴葉	167
149	里菜	166
150	琴美	165
151	穂香	165
152	麻衣	164
153	小春	163
154	はるか	163
155	莉乃	163
156	はな	161
157	真子	161
158	愛海	160
159	真奈	160
160	春花	159
161	柚葉	159
162	菜々	158
163	優香	158
164	真歩	157
165	萌衣	157
166	春香	156
167	茜	156
168	穂乃花	156
169	優那	154
170	春奈	153
171	咲	152
172	里桜	152
173	璃音	151
174	栞奈	151
175	みのり	150
176	茉央	150
177	心咲	149
178	すみれ	149
179	楓花	149
180	芽衣	147
181	瑠奈	147
182	日菜子	147
183	愛結	146
184	雪乃	146
185	紗希	146
186	心春	145
187	瑞季	144
188	歩実	144
189	あい	143
190	有紗	142
191	和	140
192	梨央	138
193	結月	137
194	菜摘	136
195	優空	136
196	澪	136
197	紗良	135
198	未羽	134
199	舞桜	134
200	由奈	134
201	夏帆	133
202	彩加	133
203	藍	133
204	結子	132
205	小雪	132
206	心晴	131
207	彩愛	130
208	涼花	130
209	美希	130
210	友香	130
211	菜緒	129
212	一花	129
213	希美	129
214	穂乃香	129
215	那奈	129
216	美里	128
217	ななみ	127
218	陽向	127
219	美玖	127
220	天音	126
221	由依	126
222	奏	125
223	絢音	124
224	愛里	124
225	愛心	124
226	梓	123
227	彩奈	123
228	妃菜	123
229	花梨	122
230	柚希	122
231	華音	121
232	莉菜	121
233	結香	120
234	紗彩	120
235	歩美	120
236	鈴	120
237	若菜	119
238	美音	119
239	百華	119
240	由衣	119
241	雅	118
242	渚	118
243	陽菜乃	118
244	果歩	117
245	あおい	117
246	凛音	117
247	風香	117
248	蘭	117
249	ひまり	116
250	柚月	116
251	紗菜	115
252	朱莉	115
253	咲来	115
254	夏実	114
255	杏菜	114
256	ひかる	113
257	愛音	113
258	莉音	113
259	汐音	112
260	美来	112
261	瑞姫	111
262	もも	110
263	ひな	110
264	彩希	110
265	ゆら	109
266	彩那	109
267	向日葵	109
268	美紅	109
269	苺花	109
270	萌愛	109
271	彩菜	108
272	瞳	108
273	光	107
274	由菜	107
275	百香	107
276	結花	106
277	理紗	106
278	陽	106
279	涼香	106
280	空	105
281	夏海	105
282	彩羽	105
283	優愛	105
284	唯花	105
285	希	104
286	侑奈	104
287	陽花	104
288	未來	104
289	陽奈	104
290	楓華	104
291	詩音	103
292	桃佳	103
293	菫	103
