
1	陽菜	1464
2	美咲	1448
3	さくら	1240
4	凜	1136
5	七海	1106
6	葵	989
7	彩花	881
8	結衣	807
9	美羽	794
10	彩乃	765
11	美優	754
12	萌	733
13	美月	717
14	愛	680
15	花音	642
16	優奈	641
17	優花	640
18	ひなた	619
19	結菜	607
20	菜々美	603
21	楓	600
22	莉子	600
23	優衣	589
24	凛	550
25	愛莉	540
26	遥	538
27	愛梨	536
28	未来	530
29	こころ	518
30	琴音	495
31	彩音	482
32	千尋	466
33	愛美	462
34	菜月	455
35	優	454
36	愛菜	441
37	咲希	432
38	真央	428
39	萌花	428
40	美空	426
41	舞	424
42	彩夏	423
43	明日香	422
44	桃花	419
45	和奏	419
46	咲良	417
47	美結	415
48	菜々子	397
49	百花	394
50	遥香	384
51	くるみ	380
52	心優	375
53	玲奈	373
54	結	370
55	優月	370
56	愛華	369
57	彩華	367
58	あかり	363
59	綾乃	360
60	優菜	359
61	莉奈	358
62	彩	357
63	日菜	355
64	千夏	354
65	綾音	349
66	愛実	347
67	乃愛	346
68	杏奈	329
69	杏	326
70	優希	324
71	心愛	317
72	花菜	316
73	心	304
74	奈々	303
75	花	301
76	ひかり	295
77	愛理	295
78	桃子	293
79	亜美	290
80	朱里	288
81	日和	287
82	美桜	285
83	遥菜	285
84	春菜	281
85	芽依	279
86	莉央	279
87	瑞希	278
88	碧	276
89	芽生	275
90	瑠菜	275
91	華	273
92	彩香	272
93	里奈	272
94	真優	271
95	真緒	269
96	怜奈	268
97	桜	264
98	ほのか	262
99	真帆	262
100	栞	260
101	結愛	259
102	心音	259
103	真衣	258
104	優羽	253
105	綾香	251
106	葉月	251
107	ひより	249
108	愛佳	248
109	美海	248
110	莉緒	245
111	和花	244
112	風花	243
113	寧々	242
114	朱音	236
115	桃香	236
116	桜子	234
117	菜々	233
118	詩織	233
119	愛奈	232
120	陽香	232
121	天音	231
122	晴香	226
123	夏希	225
124	佳奈	224
125	梨乃	224
126	実咲	221
127	晴菜	221
128	真由	217
129	真奈	216
130	愛子	214
131	実優	214
132	里菜	214
133	唯	211
134	琴美	210
135	すみれ	209
136	茜	209
137	咲	209
138	真菜	209
139	愛花	205
140	和	205
141	理子	204
142	彩葉	203
143	心菜	201
144	真子	201
145	愛海	200
146	奈央	198
147	みなみ	197
148	涼花	197
149	鈴	193
150	歩美	192
151	麻衣	192
152	ひなの	191
153	菜摘	190
154	歩実	190
155	春花	189
156	藍	188
